_id,conversation_id,created_at,scheduled_at,completed_at,status,type,duration_minutes,rating
1541,4887,2024-09-05 03:16:09,2024-09-29 03:16:09,,cancelled,video,60,
1542,4889,2024-01-31 06:51:11,2024-02-26 06:51:11,2024-02-26 07:22:11,completed,in_person,32,4
1543,4892,2024-11-12 08:00:32,2024-12-12 08:00:32,2024-12-12 09:10:32,completed,video,25,5
1544,4895,2024-09-05 20:26:12,2024-10-05 20:26:12,2024-10-05 21:55:12,completed,Video,54,4
1545,4902,2024-03-13 10:55:46,2024-04-09 10:55:46,2024-04-09 11:47:46,completed,in_person,58,3
1546,4904,2024-04-05 22:10:03,2024-04-17 22:10:03,2024-04-17 22:57:03,completed,video,24,3
1547,4907,2024-11-08 07:50:40,2024-12-08 07:50:40,,cancelled,Video,53,
1548,4911,2024-06-27 22:51:56,2024-07-07 22:51:56,,cancelled,Video,34,
1549,4912,2024-09-23 04:04:15,2024-10-02 04:04:15,,no_show,Video,23,
1550,4913,2024-12-20 01:56:26,2025-01-05 01:56:26,2025-01-05 03:05:26,completed,video,36,3
1551,4917,2024-05-28 15:28:51,2024-06-04 15:28:51,2024-06-04 16:21:51,completed,in_person,28,4
1552,4919,2024-02-04 17:11:31,2024-02-12 17:11:31,2024-02-12 17:56:31,completed,video,21,5
1553,4922,2024-08-28 17:22:57,2024-09-04 17:22:57,,no_show,Video,48,
1554,4923,2024-05-21 07:23:59,2024-06-01 07:23:59,,cancelled,phone,54,
1555,4929,2024-07-26 15:01:13,2024-08-18 15:01:13,2024-08-18 16:06:13,completed,phone,55,4
1556,4931,2024-04-14 11:57:20,2024-04-20 11:57:20,2024-04-20 12:27:20,completed,video,60,4
1557,4935,2024-02-10 18:03:08,2024-03-03 18:03:08,2024-03-03 19:22:08,completed,phone,55,4
1558,4938,2024-05-30 07:39:16,2024-06-14 07:39:16,2024-06-14 08:32:16,completed,video,55,4
1559,4945,2024-04-04 18:54:06,2024-04-15 18:54:06,2024-04-15 19:27:06,completed,Video,42,3
1560,4950,2024-09-11 09:23:32,2024-09-30 09:23:32,2024-09-30 10:06:32,completed,Video,20,5
1561,4958,2024-10-17 02:51:15,2024-11-11 02:51:15,,cancelled,in_person,31,
1562,4959,2025-01-31 02:13:02,2025-02-27 02:13:02,,cancelled,phone,42,
1563,4963,2024-06-18 22:55:49,2024-07-09 22:55:49,2024-07-10 00:13:49,completed,in_person,33,5
1564,4965,2024-09-14 23:41:17,2024-09-20 23:41:17,2024-09-21 00:17:17,completed,in_person,44,4
1565,4966,2024-06-04 20:41:14,2024-07-01 20:41:14,2024-07-01 21:50:14,completed,Video,27,4
1566,4969,2025-01-14 11:08:00,2025-01-18 11:08:00,,cancelled,Video,39,
1567,4972,2024-05-01 13:11:25,2024-05-07 13:11:25,2024-05-07 14:41:25,completed,phone,45,5
1568,4975,2024-08-15 07:59:54,2024-08-21 07:59:54,2024-08-21 09:15:54,completed,phone,58,5
1569,4976,2024-02-25 21:05:10,2024-03-25 21:05:10,,cancelled,phone,39,
1570,4977,2024-12-04 12:27:55,2024-12-14 12:27:55,2024-12-14 13:55:55,completed,Video,48,4
1571,4978,2024-11-09 06:06:16,2024-11-16 06:06:16,,cancelled,Video,42,
1572,4986,2024-05-10 00:25:53,2024-05-22 00:25:53,,cancelled,phone,51,
1573,4987,2024-02-07 22:04:06,2024-02-08 22:04:06,2024-02-08 23:09:06,completed,in_person,43,4
1574,4998,2024-12-05 18:04:14,2024-12-10 18:04:14,,cancelled,phone,46,
1575,5000,2024-04-15 15:50:21,2024-05-13 15:50:21,2024-05-13 16:36:21,completed,in_person,59,5
1576,5004,2024-11-13 11:59:17,2024-12-09 11:59:17,,cancelled,in_person,46,
1577,5011,2024-05-21 16:03:07,2024-06-02 16:03:07,2024-06-02 16:51:07,completed,video,46,5
1578,5012,2024-10-14 23:50:58,2024-10-29 23:50:58,2024-10-30 01:14:58,completed,Video,21,3
1579,5013,2024-08-04 09:08:46,2024-08-10 09:08:46,2024-08-10 09:49:46,completed,video,31,5
1580,5017,2025-01-10 08:53:21,2025-02-06 08:53:21,2025-02-06 09:41:21,completed,phone,44,5
1581,5021,2024-05-18 03:14:02,2024-05-26 03:14:02,2024-05-26 04:30:02,completed,video,38,4
1582,5023,2025-01-04 14:50:10,2025-02-01 14:50:10,2025-02-01 15:25:10,completed,phone,26,3
1583,5025,2024-01-29 12:08:42,2024-02-09 12:08:42,2024-02-09 13:26:42,completed,Video,54,4
1584,5026,2024-09-11 08:11:14,2024-10-10 08:11:14,2024-10-10 09:36:14,completed,Video,41,4
1585,5034,2024-12-26 06:05:54,2025-01-07 06:05:54,2025-01-07 06:57:54,completed,phone,29,4
1586,5035,2024-02-07 01:54:48,2024-03-01 01:54:48,2024-03-01 03:07:48,completed,phone,25,4
1587,5037,2024-08-30 11:47:43,2024-09-22 11:47:43,2024-09-22 12:52:43,completed,video,51,3
1588,5043,2024-08-31 00:33:42,2024-09-20 00:33:42,2024-09-20 01:16:42,completed,in_person,21,4
1589,5045,2024-09-04 22:45:37,2024-09-08 22:45:37,,no_show,video,40,
1590,5052,2024-11-14 21:06:23,2024-12-05 21:06:23,2024-12-05 22:17:23,completed,phone,23,5
1591,5053,2024-09-05 12:47:15,2024-09-28 12:47:15,2024-09-28 13:48:15,completed,phone,53,2
1592,5057,2024-07-18 17:30:44,2024-08-11 17:30:44,2024-08-11 18:05:44,completed,video,39,4
1593,5066,2024-08-15 11:45:53,2024-09-03 11:45:53,2024-09-03 12:44:53,completed,in_person,31,4
1594,5068,2024-03-17 00:22:09,2024-03-29 00:22:09,2024-03-29 01:13:09,completed,video,58,4
1595,5069,2024-03-26 07:36:09,2024-04-02 07:36:09,2024-04-02 08:59:09,completed,in_person,49,3
1596,5079,2024-02-27 19:06:54,2024-03-20 19:06:54,2024-03-20 19:53:54,completed,video,33,3
1597,5083,2024-06-23 18:36:04,2024-07-19 18:36:04,,cancelled,Video,44,
1598,5087,2024-01-09 13:07:38,2024-02-05 13:07:38,2024-02-05 13:47:38,completed,in_person,49,4
1599,5090,2024-04-29 02:58:48,2024-05-27 02:58:48,2024-05-27 03:36:48,completed,in_person,58,4
1600,5092,2024-11-18 09:39:44,2024-11-30 09:39:44,2024-11-30 10:52:44,completed,phone,58,4
1601,5093,2024-07-26 09:04:53,2024-08-24 09:04:53,2024-08-24 10:07:53,completed,Video,51,4
1602,5095,2024-03-09 17:01:33,2024-03-15 17:01:33,,cancelled,phone,24,
1603,5097,2024-08-12 22:35:48,2024-09-01 22:35:48,,cancelled,phone,43,
1604,5107,2024-09-22 02:41:31,2024-10-22 02:41:31,2024-10-22 03:38:31,completed,Video,33,4
1605,5109,2024-09-17 15:09:07,2024-10-04 15:09:07,2024-10-04 15:56:07,completed,video,35,5
1606,5113,2024-04-14 12:44:10,2024-05-12 12:44:10,2024-05-12 13:49:10,completed,video,60,4
1607,5115,2024-03-16 16:31:25,2024-04-08 16:31:25,2024-04-08 17:08:25,completed,Video,34,5
1608,5120,2024-11-23 14:41:44,2024-11-27 14:41:44,2024-11-27 15:21:44,completed,phone,25,4
1609,5122,2024-12-27 04:49:36,2025-01-18 04:49:36,2025-01-18 06:07:36,completed,video,29,5
1610,5125,2024-11-19 03:28:22,2024-11-27 03:28:22,2024-11-27 04:30:22,completed,in_person,59,4
1611,5129,2024-06-21 17:17:01,2024-06-27 17:17:01,2024-06-27 17:50:01,completed,Video,31,4
1612,5131,2024-09-06 03:48:16,2024-09-23 03:48:16,2024-09-23 05:10:16,completed,Video,40,4
1613,5132,2024-08-22 20:38:28,2024-09-07 20:38:28,2024-09-07 22:04:28,completed,video,46,4
1614,5135,2024-07-31 07:33:21,2024-08-26 07:33:21,,cancelled,phone,29,
1615,5137,2024-04-11 12:12:29,2024-05-01 12:12:29,2024-05-01 12:42:29,completed,Video,52,4
1616,5141,2024-10-30 21:36:43,2024-11-22 21:36:43,2024-11-22 22:57:43,completed,Video,60,5
1617,5145,2024-09-19 19:21:37,2024-09-28 19:21:37,2024-09-28 20:47:37,completed,video,41,4
1618,5150,2024-06-29 03:01:22,2024-07-15 03:01:22,2024-07-15 03:46:22,completed,phone,53,4
1619,5153,2024-03-05 05:19:15,2024-03-11 05:19:15,2024-03-11 06:29:15,completed,phone,29,3
1620,5157,2024-03-04 07:02:11,2024-03-16 07:02:11,,no_show,in_person,31,
1621,5158,2024-03-09 16:24:04,2024-03-22 16:24:04,,no_show,video,60,
1622,5159,2024-05-27 02:38:27,2024-06-02 02:38:27,2024-06-02 03:16:27,completed,video,28,2
1623,5161,2024-06-20 07:17:41,2024-07-15 07:17:41,2024-07-15 08:14:41,completed,phone,60,4
1624,5162,2024-12-18 11:22:00,2025-01-09 11:22:00,,cancelled,in_person,29,
1625,5164,2024-05-29 07:43:02,2024-06-23 07:43:02,2024-06-23 09:09:02,completed,phone,22,4
1626,5166,2024-08-25 16:59:36,2024-09-02 16:59:36,2024-09-02 18:28:36,completed,in_person,54,5
1627,5171,2024-11-09 13:44:02,2024-11-14 13:44:02,,cancelled,video,53,
1628,5179,2024-12-16 10:46:05,2024-12-31 10:46:05,2024-12-31 11:34:05,completed,in_person,29,5
1629,5180,2024-08-03 01:49:26,2024-08-28 01:49:26,2024-08-28 02:50:26,completed,phone,39,5
1630,5187,2024-09-04 03:49:24,2024-09-13 03:49:24,,cancelled,phone,26,
1631,5194,2025-01-29 03:56:17,2025-02-08 03:56:17,,cancelled,Video,40,
1632,5195,2024-09-21 23:29:51,2024-10-20 23:29:51,2024-10-21 00:31:51,completed,in_person,39,4
1633,5201,2024-06-08 07:43:30,2024-06-11 07:43:30,2024-06-11 08:48:30,completed,phone,29,5
1634,5202,2024-11-11 13:22:57,2024-12-01 13:22:57,2024-12-01 14:41:57,completed,in_person,58,4
1635,5203,2024-12-29 20:16:38,2025-01-14 20:16:38,2025-01-14 21:19:38,completed,Video,59,4
1636,5204,2024-12-10 21:29:29,2024-12-26 21:29:29,2024-12-26 22:07:29,completed,in_person,27,3
1637,5206,2024-10-04 17:58:05,2024-10-09 17:58:05,2024-10-09 18:35:05,completed,Video,40,5
1638,5209,2024-05-10 10:21:07,2024-05-17 10:21:07,,cancelled,Video,37,
1639,5217,2024-10-31 07:27:13,2024-11-10 07:27:13,,no_show,in_person,42,
1640,5218,2024-08-27 07:18:58,2024-09-12 07:18:58,2024-09-12 08:31:58,completed,video,47,5
1641,5222,2024-09-18 14:02:25,2024-10-10 14:02:25,2024-10-10 15:29:25,completed,in_person,49,4
1642,5223,2024-01-08 14:47:31,2024-01-20 14:47:31,2024-01-20 15:17:31,completed,phone,53,4
1643,5226,2024-10-10 15:08:29,2024-11-01 15:08:29,,no_show,Video,46,
1644,5229,2024-05-20 03:23:21,2024-06-09 03:23:21,2024-06-09 04:42:21,completed,phone,26,4
1645,5230,2024-04-11 00:31:11,2024-04-29 00:31:11,2024-04-29 01:49:11,completed,video,53,4
1646,5236,2025-01-10 23:05:16,2025-02-06 23:05:16,,cancelled,Video,38,
1647,5237,2025-01-21 01:55:35,2025-02-11 01:55:35,2025-02-11 02:41:35,completed,Video,32,4
1648,5240,2024-03-28 20:20:31,2024-04-08 20:20:31,2024-04-08 21:41:31,completed,phone,32,5
1649,5241,2024-10-31 17:02:10,2024-11-19 17:02:10,2024-11-19 18:17:10,completed,video,58,4
1650,5242,2024-01-07 11:30:20,2024-01-28 11:30:20,2024-01-28 12:03:20,completed,Video,31,4
1651,5243,2025-01-28 10:55:59,2025-02-06 10:55:59,,cancelled,video,21,
1652,5245,2025-01-13 18:47:40,2025-02-06 18:47:40,,no_show,in_person,34,
1653,5248,2024-01-03 19:36:07,2024-01-24 19:36:07,2024-01-24 20:48:07,completed,in_person,30,4
1654,5249,2024-10-07 06:46:28,2024-10-23 06:46:28,2024-10-23 08:09:28,completed,video,51,4
1655,5250,2024-11-05 09:45:38,2024-11-10 09:45:38,2024-11-10 11:12:38,completed,Video,43,4
1656,5256,2024-07-23 09:41:45,2024-07-28 09:41:45,2024-07-28 10:18:45,completed,Video,50,4
1657,5259,2024-05-26 12:29:29,2024-06-15 12:29:29,2024-06-15 13:01:29,completed,in_person,44,4
1658,5265,2024-08-13 01:51:07,2024-08-16 01:51:07,,no_show,in_person,51,
1659,5266,2024-12-23 12:40:38,2025-01-04 12:40:38,2025-01-04 13:35:38,completed,phone,23,4
1660,5269,2024-04-10 07:05:37,2024-04-22 07:05:37,2024-04-22 07:36:37,completed,Video,49,4
1661,5270,2024-02-05 21:36:23,2024-02-07 21:36:23,2024-02-07 23:01:23,completed,Video,34,4
1662,5271,2024-10-01 01:15:29,2024-10-06 01:15:29,2024-10-06 02:15:29,completed,phone,25,4
1663,5272,2024-04-26 00:55:01,2024-04-28 00:55:01,2024-04-28 01:49:01,completed,in_person,54,4
1664,5275,2025-01-27 15:35:31,2025-02-21 15:35:31,,no_show,in_person,35,
1665,5278,2024-03-01 01:26:55,2024-03-22 01:26:55,,cancelled,video,54,
1666,5279,2024-12-10 13:53:42,2025-01-09 13:53:42,2025-01-09 14:27:42,completed,in_person,34,4
1667,5284,2024-09-16 14:40:59,2024-09-22 14:40:59,2024-09-22 15:22:59,completed,in_person,28,4
1668,5285,2024-07-05 15:41:39,2024-07-09 15:41:39,2024-07-09 16:49:39,completed,video,33,4
1669,5291,2025-01-19 19:03:45,2025-01-21 19:03:45,2025-01-21 20:02:45,completed,phone,55,3
1670,5304,2024-04-17 12:21:18,2024-04-25 12:21:18,,cancelled,in_person,58,
1671,5306,2024-06-28 08:49:35,2024-07-27 08:49:35,2024-07-27 10:12:35,completed,video,33,4
1672,5308,2024-09-12 22:33:51,2024-10-06 22:33:51,,no_show,phone,30,
1673,5310,2024-05-21 13:55:44,2024-05-27 13:55:44,,no_show,phone,47,
1674,5321,2024-09-04 22:40:45,2024-09-16 22:40:45,,no_show,phone,30,
1675,5325,2024-11-11 19:11:10,2024-11-23 19:11:10,2024-11-23 20:08:10,completed,phone,29,4
1676,5326,2024-09-08 03:42:17,2024-09-28 03:42:17,2024-09-28 04:15:17,completed,in_person,37,4
1677,5327,2024-07-22 17:31:02,2024-07-25 17:31:02,2024-07-25 19:01:02,completed,in_person,22,3
1678,5329,2024-07-15 01:56:50,2024-08-12 01:56:50,,cancelled,in_person,34,
1679,5332,2024-08-13 21:09:40,2024-08-26 21:09:40,,cancelled,Video,56,
1680,5334,2024-01-15 22:22:29,2024-01-18 22:22:29,2024-01-18 23:39:29,completed,phone,37,4
1681,5336,2024-05-15 13:14:29,2024-05-18 13:14:29,2024-05-18 14:27:29,completed,phone,33,5
1682,5341,2024-06-10 16:58:09,2024-07-07 16:58:09,2024-07-07 18:01:09,completed,Video,41,3
1683,5349,2024-03-10 17:30:59,2024-03-31 17:30:59,2024-03-31 18:23:59,completed,in_person,56,4
1684,5350,2025-01-22 07:37:37,2025-02-16 07:37:37,,cancelled,phone,28,
1685,5352,2024-04-27 23:21:01,2024-05-03 23:21:01,2024-05-04 00:32:01,completed,video,39,5
1686,5354,2024-05-01 09:04:24,2024-05-27 09:04:24,2024-05-27 09:59:24,completed,phone,57,5
1687,5358,2024-09-25 04:06:01,2024-10-18 04:06:01,,cancelled,in_person,53,
1688,5366,2024-11-14 20:35:51,2024-11-25 20:35:51,2024-11-25 21:39:51,completed,in_person,48,5
1689,5370,2024-02-02 06:16:43,2024-02-06 06:16:43,2024-02-06 07:43:43,completed,Video,30,4
1690,5373,2024-03-01 01:50:33,2024-03-24 01:50:33,2024-03-24 02:59:33,completed,Video,49,5
1691,5374,2024-11-24 03:11:30,2024-12-01 03:11:30,2024-12-01 03:47:30,completed,video,20,4
1692,5380,2024-06-09 21:04:19,2024-06-16 21:04:19,2024-06-16 22:25:19,completed,in_person,42,5
1693,5382,2024-07-24 19:12:32,2024-08-20 19:12:32,2024-08-20 20:18:32,completed,Video,44,4
1694,5383,2025-01-02 11:49:22,2025-01-24 11:49:22,2025-01-24 12:23:22,completed,phone,39,4
1695,5392,2024-12-13 12:40:24,2024-12-15 12:40:24,2024-12-15 13:41:24,completed,phone,53,4
1696,5394,2024-12-28 00:55:13,2025-01-22 00:55:13,,cancelled,Video,53,
1697,5396,2024-11-06 22:55:16,2024-11-09 22:55:16,,no_show,in_person,24,
1698,5403,2024-09-04 08:58:21,2024-09-13 08:58:21,2024-09-13 09:57:21,completed,video,55,4
1699,5406,2024-12-06 21:36:21,2024-12-13 21:36:21,,no_show,video,46,
1700,5409,2024-07-20 14:08:42,2024-08-09 14:08:42,2024-08-09 14:57:42,completed,in_person,23,4
1701,5411,2025-01-19 13:52:28,2025-02-01 13:52:28,2025-02-01 15:20:28,completed,in_person,50,4
1702,5413,2024-08-24 22:41:44,2024-09-16 22:41:44,2024-09-16 23:15:44,completed,Video,28,4
1703,5414,2024-03-21 09:18:47,2024-04-12 09:18:47,2024-04-12 10:13:47,completed,in_person,24,4
1704,5416,2024-09-13 18:25:10,2024-09-14 18:25:10,2024-09-14 19:16:10,completed,Video,49,4
1705,5417,2024-09-04 17:52:36,2024-09-20 17:52:36,2024-09-20 18:23:36,completed,video,20,4
1706,5420,2024-12-21 22:21:19,2024-12-25 22:21:19,2024-12-25 23:16:19,completed,Video,59,5
1707,5421,2024-04-14 22:31:57,2024-04-18 22:31:57,,cancelled,video,27,
1708,5428,2024-11-16 14:42:47,2024-12-12 14:42:47,2024-12-12 15:49:47,completed,video,20,5
1709,5433,2024-02-13 06:04:37,2024-02-16 06:04:37,2024-02-16 06:41:37,completed,phone,59,4
1710,5434,2024-01-30 00:20:50,2024-02-02 00:20:50,,cancelled,in_person,34,
1711,5440,2024-01-10 07:10:52,2024-01-15 07:10:52,,no_show,phone,52,
1712,5444,2024-08-16 22:01:54,2024-09-14 22:01:54,,cancelled,video,29,
1713,5447,2024-08-15 22:01:52,2024-09-11 22:01:52,2024-09-11 22:51:52,completed,phone,22,5
1714,5451,2024-12-24 10:47:13,2025-01-16 10:47:13,2025-01-16 11:50:13,completed,Video,40,3
1715,5454,2024-04-28 10:47:53,2024-05-09 10:47:53,2024-05-09 12:17:53,completed,phone,59,4
1716,5456,2024-07-30 01:03:14,2024-08-28 01:03:14,2024-08-28 01:42:14,completed,phone,28,5
1717,5457,2024-01-20 00:50:55,2024-01-28 00:50:55,,no_show,Video,34,
1718,5464,2024-06-13 05:07:27,2024-06-20 05:07:27,2024-06-20 05:46:27,completed,video,45,4
1719,5466,2024-02-24 04:25:49,2024-03-21 04:25:49,2024-03-21 04:55:49,completed,Video,26,4
1720,5468,2024-03-07 17:44:12,2024-03-21 17:44:12,,cancelled,in_person,37,
1721,5473,2024-12-18 00:55:09,2025-01-03 00:55:09,,no_show,video,22,
1722,5480,2024-06-21 19:24:16,2024-07-19 19:24:16,2024-07-19 20:47:16,completed,in_person,31,5
1723,5482,2024-12-15 08:27:42,2024-12-21 08:27:42,,no_show,in_person,39,
1724,5484,2024-08-14 10:03:20,2024-09-13 10:03:20,,no_show,video,36,
1725,5486,2024-06-23 02:24:35,2024-07-07 02:24:35,2024-07-07 03:32:35,completed,phone,36,5
1726,5489,2024-11-04 00:44:21,2024-12-02 00:44:21,2024-12-02 01:33:21,completed,in_person,42,5
1727,5492,2024-03-14 11:51:54,2024-04-06 11:51:54,,cancelled,in_person,27,
1728,5493,2024-01-30 02:09:10,2024-02-08 02:09:10,2024-02-08 03:11:10,completed,Video,60,5
1729,5501,2024-02-25 18:44:49,2024-03-09 18:44:49,2024-03-09 19:34:49,completed,phone,54,4
1730,5503,2024-09-16 17:44:36,2024-10-14 17:44:36,2024-10-14 18:52:36,completed,phone,47,4
1731,5505,2024-02-27 09:18:16,2024-03-07 09:18:16,2024-03-07 10:00:16,completed,video,21,5
1732,5507,2024-01-19 08:25:17,2024-01-29 08:25:17,2024-01-29 09:21:17,completed,phone,56,4
1733,5508,2024-08-19 14:52:21,2024-09-17 14:52:21,,no_show,Video,33,
1734,5509,2024-09-07 13:42:29,2024-09-15 13:42:29,2024-09-15 14:33:29,completed,Video,33,2
1735,5510,2024-06-29 11:32:37,2024-07-13 11:32:37,2024-07-13 12:12:37,completed,Video,53,4
1736,5513,2024-03-25 14:00:19,2024-04-06 14:00:19,,cancelled,phone,39,
1737,5521,2024-09-05 16:30:18,2024-09-12 16:30:18,2024-09-12 17:40:18,completed,in_person,60,4
1738,5524,2024-09-20 01:45:23,2024-10-02 01:45:23,2024-10-02 02:45:23,completed,video,26,3
1739,5534,2024-11-01 09:48:24,2024-11-21 09:48:24,2024-11-21 10:53:24,completed,video,27,3
1740,5536,2024-08-04 06:10:51,2024-08-28 06:10:51,,no_show,phone,22,
1741,5537,2024-12-13 20:43:24,2024-12-16 20:43:24,2024-12-16 22:10:24,completed,in_person,60,5
1742,5538,2024-09-06 11:58:50,2024-09-18 11:58:50,,cancelled,Video,27,
1743,5541,2024-11-02 21:33:55,2024-11-22 21:33:55,2024-11-22 22:08:55,completed,video,21,4
1744,5542,2024-04-27 05:16:03,2024-05-25 05:16:03,2024-05-25 06:00:03,completed,video,22,5
1745,5543,2024-02-12 12:48:31,2024-02-28 12:48:31,2024-02-28 14:06:31,completed,video,44,5
1746,5544,2024-05-14 20:46:59,2024-06-02 20:46:59,2024-06-02 21:44:59,completed,in_person,60,4
1747,5546,2024-03-27 06:47:30,2024-04-17 06:47:30,2024-04-17 07:41:30,completed,Video,30,4
1748,5550,2024-03-04 14:44:21,2024-03-25 14:44:21,2024-03-25 15:33:21,completed,Video,25,5
1749,5559,2024-11-21 10:33:25,2024-12-19 10:33:25,,no_show,Video,47,
1750,5563,2024-11-04 20:27:29,2024-11-17 20:27:29,2024-11-17 21:48:29,completed,phone,44,4
1751,5566,2024-11-17 03:27:10,2024-12-11 03:27:10,2024-12-11 04:54:10,completed,video,46,4
1752,5569,2024-02-21 08:31:17,2024-03-10 08:31:17,,cancelled,phone,39,
1753,5576,2024-12-24 03:26:26,2025-01-22 03:26:26,2025-01-22 04:46:26,completed,in_person,30,5
1754,5583,2024-06-20 11:45:27,2024-07-20 11:45:27,,cancelled,phone,42,
1755,5585,2024-03-07 03:44:16,2024-03-28 03:44:16,,no_show,Video,27,
1756,5586,2024-09-18 01:58:14,2024-09-22 01:58:14,2024-09-22 03:05:14,completed,in_person,27,3
1757,5589,2024-02-10 11:46:57,2024-02-27 11:46:57,2024-02-27 12:33:57,completed,phone,33,3
1758,5592,2024-03-31 06:40:52,2024-04-12 06:40:52,2024-04-12 07:49:52,completed,in_person,44,4
1759,5600,2024-04-23 10:32:47,2024-05-23 10:32:47,,cancelled,video,22,
1760,5603,2024-01-10 04:53:23,2024-01-22 04:53:23,,cancelled,Video,58,
1761,5607,2024-05-04 13:28:15,2024-05-27 13:28:15,2024-05-27 14:51:15,completed,in_person,33,2
1762,5614,2025-01-01 09:11:06,2025-01-09 09:11:06,,no_show,video,24,
1763,5615,2024-06-06 11:01:36,2024-06-10 11:01:36,2024-06-10 12:13:36,completed,Video,43,4
1764,5617,2024-08-30 17:19:34,2024-09-28 17:19:34,2024-09-28 18:25:34,completed,Video,27,4
1765,5618,2025-01-01 13:31:44,2025-01-12 13:31:44,2025-01-12 14:20:44,completed,phone,34,2
1766,5621,2024-02-23 20:51:58,2024-03-09 20:51:58,,no_show,Video,40,
1767,5624,2024-05-01 22:52:53,2024-05-30 22:52:53,2024-05-30 23:54:53,completed,video,23,4
1768,5627,2024-03-03 17:33:04,2024-04-01 17:33:04,,cancelled,Video,41,
1769,5630,2024-02-07 00:22:47,2024-02-27 00:22:47,2024-02-27 01:09:47,completed,Video,32,4
1770,5632,2024-01-30 17:42:32,2024-02-24 17:42:32,2024-02-24 18:53:32,completed,Video,55,3
1771,5633,2024-06-28 08:32:42,2024-07-16 08:32:42,2024-07-16 09:47:42,completed,in_person,55,4
1772,5639,2024-06-20 17:51:18,2024-07-05 17:51:18,,cancelled,video,57,
1773,5640,2024-11-27 02:17:42,2024-12-21 02:17:42,,no_show,video,44,
1774,5643,2024-08-12 06:39:00,2024-09-02 06:39:00,2024-09-02 07:55:00,completed,phone,45,5
1775,5645,2024-12-26 15:19:27,2025-01-04 15:19:27,2025-01-04 16:15:27,completed,phone,56,3
1776,5647,2024-01-22 08:03:54,2024-02-20 08:03:54,2024-02-20 08:53:54,completed,in_person,60,3
1777,5651,2024-04-02 10:36:20,2024-04-26 10:36:20,,cancelled,video,53,
1778,5652,2024-01-15 02:29:51,2024-02-07 02:29:51,2024-02-07 03:49:51,completed,video,35,4
1779,5655,2024-09-09 10:03:13,2024-10-01 10:03:13,2024-10-01 10:40:13,completed,phone,30,4
1780,5656,2024-05-06 07:55:00,2024-05-28 07:55:00,2024-05-28 09:17:00,completed,phone,45,2
1781,5659,2024-08-31 05:57:56,2024-09-15 05:57:56,,cancelled,Video,59,
1782,5663,2024-03-23 17:25:59,2024-04-02 17:25:59,2024-04-02 18:12:59,completed,phone,32,3
1783,5664,2024-05-03 14:54:29,2024-05-18 14:54:29,2024-05-18 16:14:29,completed,phone,48,3
1784,5666,2024-05-17 14:39:22,2024-05-27 14:39:22,2024-05-27 16:05:22,completed,phone,46,4
1785,5672,2024-09-01 09:27:57,2024-09-09 09:27:57,2024-09-09 10:08:57,completed,phone,34,5
1786,5676,2024-12-11 13:51:36,2024-12-13 13:51:36,2024-12-13 15:08:36,completed,phone,49,5
1787,5677,2024-03-09 13:20:50,2024-04-05 13:20:50,2024-04-05 14:45:50,completed,video,49,4
1788,5679,2024-06-22 14:20:09,2024-07-22 14:20:09,,cancelled,video,49,
1789,5686,2024-03-31 07:43:21,2024-04-30 07:43:21,2024-04-30 08:22:21,completed,in_person,25,4
1790,5689,2024-02-24 15:22:52,2024-03-07 15:22:52,2024-03-07 16:46:52,completed,Video,28,4
1791,5695,2024-06-20 03:11:14,2024-06-26 03:11:14,2024-06-26 03:41:14,completed,phone,32,3
1792,5698,2024-11-04 00:29:21,2024-11-11 00:29:21,2024-11-11 01:49:21,completed,in_person,23,5
1793,5699,2024-07-26 13:14:47,2024-08-24 13:14:47,2024-08-24 14:26:47,completed,Video,20,3
1794,5703,2024-08-26 20:00:09,2024-09-24 20:00:09,2024-09-24 21:07:09,completed,Video,57,4
